197,2,Northwestern State,Louisiana Lafayette,09/12/15,07:00:00 PM,,No,,,,,,
198,2,Nicholls State,Louisiana Monroe,09/12/15,07:00:00 PM,,No,,,,,,
199,2,Prairie View A&M;,Texas State,09/12/15,07:00:00 PM,,No,,,,,,
200,2,Charleston Southern,Troy,09/12/15,07:00:00 PM,,No,,,,,,
201,2,Marshall,Ohio,09/12/15,07:00:00 PM,,No,,,,,,
202,2,Norfolk State,Old Dominion,09/12/15,07:00:00 PM,,No,,,,,,
203,2,North Texas,SMU,09/12/15,07:00:00 PM,,No,,,,,,
204,2,Arizona,Nevada,09/12/15,07:00:00 PM,,No,,,,,,
205,2,Ball State,Texas A&M;,09/12/15,07:00:00 PM,,No,,,,,,
206,2,Missouri,Arkansas State,09/12/15,07:00:00 PM,,No,,,,,,
207,2,East Carolina,Florida,09/12/15,07:00:00 PM,,No,,,,,,
209,3,East Tennessee State,Charleston Southern,09/17/15,07:00:00 PM,,No,,,,,,
210,3,Florida A&M;,South Carolina State,09/17/15,07:30:00 PM,,No,,,,,,
211,3,Clemson,Louisville,09/17/15,07:30:00 PM,,No,,,,,,
213,3,Howard,Hampton,09/18/15,07:30:00 PM,,No,,,,,,
214,3,Florida State,Boston College,09/18/15,08:00:00 PM,,No,,,,,,
215,3,Idaho State,Boise State,09/18/15,09:00:00 PM,,No,,,,,,
216,3,New Mexico,Arizona State,09/18/15,10:00:00 PM,,No,,,,,,
218,3,Savannah State,Akron,09/19/15,12:00:00 PM,,No,,,,,,
219,3,South Florida,Maryland,09/19/15,12:00:00 PM,,No,,,,,,
220,3,UNLV,Michigan,09/19/15,12:00:00 PM,,No,,,,,,
221,3,Air Force,Michigan State,09/19/15,12:00:00 PM,,No,,,,,,
222,3,Kent State,Minnesota,09/19/15,12:00:00 PM,,No,,,,,,
223,3,Buffalo,Florida Atlantic,09/19/15,12:00:00 PM,,No,,,,,,
224,3,Nevada,Texas A&M;,09/19/15,12:00:00 PM,,No,,,,,,
225,3,Illinois,North Carolina,09/19/15,12:00:00 PM,,No,,,,,,
226,3,Connecticut,Missouri,09/19/15,12:00:00 PM,,No,,,,,,
227,3,Wake Forest,Army,09/19/15,12:00:00 PM,,No,,,,,,
228,3,Tulsa,Oklahoma,09/19/15,12:00:00 PM,,No,,,,,,
229,3,Delaware,Villanova,09/19/15,12:00:00 PM,,No,,,,,,
230,3,Dartmouth,Georgetown,09/19/15,12:00:00 PM,,No,,,,,,
231,3,Penn,Lehigh,09/19/15,12:30:00 PM,,No,,,,,,
232,3,Bryant,Brown,09/19/15,12:30:00 PM,,No,,,,,,
233,3,Central Michigan,Syracuse,09/19/15,12:30:00 PM,,No,,,,,,
234,3,Northwestern,Duke,09/19/15,12:30:00 PM,,No,,,,,,
235,3,Columbia,Fordham,09/19/15,01:00:00 PM,,No,,,,,,
236,3,Yale,Colgate,09/19/15,01:00:00 PM,,No,,,,,,
237,3,Harvard,Rhode Island,09/19/15,01:00:00 PM,,No,,,,,,
238,3,Shorter,Kennesaw State,09/19/15,01:00:00 PM,,No,,,,,,
239,3,Duquesne,Dayton,09/19/15,01:00:00 PM,,No,,,,,,
240,3,Chowan,Delaware State,09/19/15,02:00:00 PM,,No,,,,,,
241,3,College of Faith,Valparaiso,09/19/15,02:00:00 PM,,No,,,,,,
242,3,Tennessee State,Jacksonville State,09/19/15,02:00:00 PM,,No,,,,,,
243,3,Georgia State,Oregon,09/19/15,02:00:00 PM,,No,,,,,,
244,3,Southeastern Louisiana,Ohio,09/19/15,02:00:00 PM,,No,,,,,,
245,3,Rice,North Texas,09/19/15,02:30:00 PM,,No,,,,,,
246,3,Temple,Massachusetts,09/19/15,03:00:00 PM,,No,,,,,,
247,3,Ball State,Eastern Michigan,09/19/15,03:00:00 PM,,No,,,,,,
248,3,Memphis,Bowling Green,09/19/15,03:00:00 PM,,No,,,,,,
249,3,Louisiana Tech,Kansas State,09/19/15,03:00:00 PM,,No,,,,,,
250,3,Drake,South Dakota,09/19/15,03:00:00 PM,,No,,,,,,
251,3,Bucknell,Cornell,09/19/15,03:00:00 PM,,No,,,,,,
252,3,Albany,James Madison,09/19/15,03:00:00 PM,,No,,,,,,
253,3,Notre Dame College,Robert Morris,09/19/15,03:00:00 PM,,No,,,,,,
254,3,Nicholls State,Incarnate Word,09/19/15,03:00:00 PM,,No,,,,,,
255,3,Southeast Missouri State,Indiana State,09/19/15,03:05:00 PM,,No,,,,,,
256,3,North Dakota,North Dakota State,09/19/15,03:30:00 PM,,No,,,,,,
257,3,Chattanooga,Samford,09/19/15,03:30:00 PM,,No,,,,,,
258,3,Troy,Wisconsin,09/19/15,03:30:00 PM,,No,,,,,,
259,3,Northern Illinois,Ohio State,09/19/15,03:30:00 PM,,No,,,,,,
260,3,Cincinnati,Miami (OH),09/19/15,03:30:00 PM,,No,,,,,,
261,3,East Carolina,Navy,09/19/15,03:30:00 PM,,No,,,,,,
262,3,Norfolk State,Marshall,09/19/15,03:30:00 PM,,No,,,,,,
263,3,Texas San Antonio,Oklahoma State,09/19/15,03:30:00 PM,,No,,,,,,
264,3,William & Mary,Virginia,09/19/15,03:30:00 PM,,No,,,,,,
265,3,Virginia Tech,Purdue,09/19/15,03:30:00 PM,,No,,,,,,
266,3,Georgia Tech,Notre Dame,09/19/15,03:30:00 PM,,No,,,,,,
267,3,Nebraska,Miami (FL),09/19/15,03:30:00 PM,,No,,,,,,
268,3,Auburn,LSU,09/19/15,03:30:00 PM,,No,,,,,,
269,3,Northwestern State,Mississippi State,09/19/15,04:00:00 PM,,No,,,,,,
270,3,Austin Peay,Vanderbilt,09/19/15,04:00:00 PM,,No,,,,,,
271,3,Western Kentucky,Indiana,09/19/15,04:00:00 PM,,No,,,,,,
272,3,St Francis (PA),Youngstown State,09/19/15,04:00:00 PM,,No,,,,,,
273,3,Lynchburg,Morgan State,09/19/15,04:00:00 PM,,No,,,,,,
274,3,Lane,Bethune-Cookman,09/19/15,04:00:00 PM,,No,,,,,,
275,3,Montana State,Eastern Washington,09/19/15,04:05:00 PM,,No,,,,,,
